CustomerID,CustomerName,Email,Phone,ConnectionType,TariffCategory,ContractKVA,RegionID
327898,Cust_027898,user27898@masked.com,9328096949,Residential,A1,8.25,10222
327899,Cust_027899,user27899@masked.com,9328096950,Residential,A2,6.79,10111
327900,Cust_027900,user27900@masked.com,9328096951,Residential,A2,6.76,10166
327901,Cust_027901,user27901@masked.com,9328096952,Residential,B1,7.49,10127
327902,Cust_027902,user27902@masked.com,9328096953,Residential,A2,9.69,10225
327903,Cust_027903,user27903@masked.com,9328096954,Residential,A1,7.66,10193
327904,Cust_027904,user27904@masked.com,9328096955,Residential,B1,9.14,10164
327905,Cust_027905,user27905@masked.com,9328096956,Residential,B1,8.85,10233
327906,Cust_027906,user27906@masked.com,9328096957,Residential,A1,3.4,10005
327907,Cust_027907,user27907@masked.com,9328096958,Residential,A2,2,10051
327908,Cust_027908,user27908@masked.com,9328096959,Commercial,B1,43.49,10079
327909,Cust_027909,user27909@masked.com,9328096960,Residential,A1,3.18,10159
327910,Cust_027910,user27910@masked.com,9328096961,Residential,A1,8.97,10045
327911,Cust_027911,user27911@masked.com,9328096962,Residential,A2,7.88,10021
327912,Cust_027912,user27912@masked.com,9328096963,Residential,A2,7.99,10182
327913,Cust_027913,user27913@masked.com,9328096964,Residential,A1,8.94,10206
327914,Cust_027914,user27914@masked.com,9328096965,Residential,A2,7.87,10020
327915,Cust_027915,user27915@masked.com,9328096966,Residential,B2,8.3,10110
327916,Cust_027916,user27916@masked.com,9328096967,Residential,A1,4.96,10036
327917,Cust_027917,user27917@masked.com,9328096968,Residential,A2,4.43,10198
327918,Cust_027918,user27918@masked.com,9328096969,Residential,B2,1.88,10188
327919,Cust_027919,user27919@masked.com,9328096970,Commercial,A2,19.9,10121
327920,Cust_027920,user27920@masked.com,9328096971,Residential,A1,4.21,10070
327921,Cust_027921,user27921@masked.com,9328096972,Residential,A1,4.24,10148
327922,Cust_027922,user27922@masked.com,9328096973,Commercial,A1,30.65,10009
327923,Cust_027923,user27923@masked.com,9328096974,Residential,A2,6.21,10050
327924,Cust_027924,user27924@masked.com,9328096975,Commercial,B2,9.93,10036
327925,Cust_027925,user27925@masked.com,9328096976,Residential,C1,3.7,10183
327926,Cust_027926,user27926@masked.com,9328096977,Residential,A2,4.37,10018
327927,Cust_027927,user27927@masked.com,9328096978,Residential,A2,5.48,10005
327928,Cust_027928,user27928@masked.com,9328096979,Commercial,B2,17.95,10006
327929,Cust_027929,user27929@masked.com,9328096980,Residential,A1,8.92,10008
327930,Cust_027930,user27930@masked.com,9328096981,Residential,A1,5.93,10035
327931,Cust_027931,user27931@masked.com,9328096982,Residential,A1,1.39,10140
327932,Cust_027932,user27932@masked.com,9328096983,Residential,A1,5.89,10221
327933,Cust_027933,user27933@masked.com,9328096984,Residential,A2,2.74,10138
327934,Cust_027934,user27934@masked.com,9328096985,Residential,A2,4.13,10016
327935,Cust_027935,user27935@masked.com,9328096986,Residential,A2,9.96,10005
327936,Cust_027936,user27936@masked.com,9328096987,Residential,B1,1.45,10120
327937,Cust_027937,user27937@masked.com,9328096988,Residential,C1,2.24,10215
327938,Cust_027938,user27938@masked.com,9328096989,Residential,A2,6.4,10007
327939,Cust_027939,user27939@masked.com,9328096990,Commercial,A1,14.02,10087
327940,Cust_027940,user27940@masked.com,9328096991,Residential,A1,8.04,10054
327941,Cust_027941,user27941@masked.com,9328096992,Residential,A1,6.61,10141
327942,Cust_027942,user27942@masked.com,9328096993,Commercial,A2,43.71,10231
327943,Cust_027943,user27943@masked.com,9328096994,Residential,A2,5.57,10102
327944,Cust_027944,user27944@masked.com,9328096995,Residential,B2,8.35,10048
327945,Cust_027945,user27945@masked.com,9328096996,Residential,A1,4.22,10018
327946,Cust_027946,user27946@masked.com,9328096997,Residential,A2,5.1,10172
327947,Cust_027947,user27947@masked.com,9328096998,Residential,C1,5.49,10165
327948,Cust_027948,user27948@masked.com,9328096999,Residential,A2,2.06,10143
327949,Cust_027949,user27949@masked.com,9328097000,Residential,A1,9.66,10135
327950,Cust_027950,user27950@masked.com,9328097001,Residential,A2,5.58,10169
327951,Cust_027951,user27951@masked.com,9328097002,Residential,A1,1.33,10113
327952,Cust_027952,user27952@masked.com,9328097003,Commercial,A1,30.87,10106
327953,Cust_027953,user27953@masked.com,9328097004,Residential,A1,1.99,10130
327954,Cust_027954,user27954@masked.com,9328097005,Residential,A2,5.02,10149
327955,Cust_027955,user27955@masked.com,9328097006,Residential,A1,7.39,10006
327956,Cust_027956,user27956@masked.com,9328097007,Commercial,A1,25.47,10176
327957,Cust_027957,user27957@masked.com,9328097008,Residential,A2,5.02,10081
327958,Cust_027958,user27958@masked.com,9328097009,Residential,B2,3.25,10149
327959,Cust_027959,user27959@masked.com,9328097010,Industrial,B2,379.14,10061
327960,Cust_027960,user27960@masked.com,9328097011,Residential,A1,4.51,10184
327961,Cust_027961,user27961@masked.com,9328097012,Residential,A2,1.09,10150
327962,Cust_027962,user27962@masked.com,9328097013,Residential,A2,1.27,10090
327963,Cust_027963,user27963@masked.com,9328097014,Residential,A1,2.08,10016
327964,Cust_027964,user27964@masked.com,9328097015,Residential,A2,7.98,10109
327965,Cust_027965,user27965@masked.com,9328097016,Residential,B1,3.85,10053
327966,Cust_027966,user27966@masked.com,9328097017,Industrial,B1,375.34,10027
327967,Cust_027967,user27967@masked.com,9328097018,Residential,A2,2.21,10070
327968,Cust_027968,user27968@masked.com,9328097019,Residential,B1,3.19,10061
327969,Cust_027969,user27969@masked.com,9328097020,Residential,B1,7.04,10221
327970,Cust_027970,user27970@masked.com,9328097021,Residential,B2,1.14,10052
327971,Cust_027971,user27971@masked.com,9328097022,Commercial,A2,28.24,10221
327972,Cust_027972,user27972@masked.com,9328097023,Residential,B1,9.68,10104
327973,Cust_027973,user27973@masked.com,9328097024,Residential,C1,9.46,10000
327974,Cust_027974,user27974@masked.com,9328097025,Residential,A2,2.37,10079
327975,Cust_027975,user27975@masked.com,9328097026,Residential,A1,3.14,10207
327976,Cust_027976,user27976@masked.com,9328097027,Commercial,A1,39.84,10133
327977,Cust_027977,user27977@masked.com,9328097028,Residential,A2,4.81,10045
327978,Cust_027978,user27978@masked.com,9328097029,Residential,A2,6.69,10221
327979,Cust_027979,user27979@masked.com,9328097030,Residential,B1,6.7,10116
327980,Cust_027980,user27980@masked.com,9328097031,Residential,A2,8.07,10179
327981,Cust_027981,user27981@masked.com,9328097032,Residential,A2,3.31,10105
327982,Cust_027982,user27982@masked.com,9328097033,Residential,A2,6.78,10239
327983,Cust_027983,user27983@masked.com,9328097034,Residential,A1,5.01,10063
327984,Cust_027984,user27984@masked.com,9328097035,Residential,A2,9.73,10100
327985,Cust_027985,user27985@masked.com,9328097036,Residential,B1,9.4,10167
327986,Cust_027986,user27986@masked.com,9328097037,Commercial,A1,20.79,10100
327987,Cust_027987,user27987@masked.com,9328097038,Residential,A1,4.04,10237
327988,Cust_027988,user27988@masked.com,9328097039,Residential,A1,2.71,10103
327989,Cust_027989,user27989@masked.com,9328097040,Residential,A2,1.55,10017
327990,Cust_027990,user27990@masked.com,9328097041,Residential,B1,8.58,10096
327991,Cust_027991,user27991@masked.com,9328097042,Residential,A1,3.88,10137
327992,Cust_027992,user27992@masked.com,9328097043,Residential,A2,8.09,10095
327993,Cust_027993,user27993@masked.com,9328097044,Residential,A1,7.45,10221
327994,Cust_027994,user27994@masked.com,9328097045,Residential,A1,6.14,10140
327995,Cust_027995,user27995@masked.com,9328097046,Industrial,B1,110.81,10028
327996,Cust_027996,user27996@masked.com,9328097047,Residential,C1,7.72,10058
327997,Cust_027997,user27997@masked.com,9328097048,Residential,A2,8.15,10228
327998,Cust_027998,user27998@masked.com,9328097049,Residential,A1,5.22,10116
327999,Cust_027999,user27999@masked.com,9328097050,Residential,A2,6.17,10185
328000,Cust_028000,user28000@masked.com,9328097051,Residential,A1,2.85,10151
328001,Cust_028001,user28001@masked.com,9328097052,Residential,A2,9.1,10033
328002,Cust_028002,user28002@masked.com,9328097053,Residential,A2,5.91,10051
328003,Cust_028003,user28003@masked.com,9328097054,Residential,A1,5.76,10148
328004,Cust_028004,user28004@masked.com,9328097055,Residential,A1,3.77,10236
328005,Cust_028005,user28005@masked.com,9328097056,Residential,A1,6.39,10100
328006,Cust_028006,user28006@masked.com,9328097057,Residential,A2,9.14,10198
328007,Cust_028007,user28007@masked.com,9328097058,Commercial,A1,42.48,10170
328008,Cust_028008,user28008@masked.com,9328097059,Residential,A2,9.61,10228
328009,Cust_028009,user28009@masked.com,9328097060,Residential,B2,9.43,10190
328010,Cust_028010,user28010@masked.com,9328097061,Residential,A2,6.43,10034
328011,Cust_028011,user28011@masked.com,9328097062,Residential,A2,8.73,10222
328012,Cust_028012,user28012@masked.com,9328097063,Residential,B1,2.32,10015
328013,Cust_028013,user28013@masked.com,9328097064,Residential,A2,7.87,10027
328014,Cust_028014,user28014@masked.com,9328097065,Residential,B2,1.66,10165
328015,Cust_028015,user28015@masked.com,9328097066,Residential,B2,5.82,10127
328016,Cust_028016,user28016@masked.com,9328097067,Residential,A1,8.7,10033
328017,Cust_028017,user28017@masked.com,9328097068,Residential,A1,9.11,10114
328018,Cust_028018,user28018@masked.com,9328097069,Residential,B1,7.44,10022
328019,Cust_028019,user28019@masked.com,9328097070,Residential,B2,7.36,10237
328020,Cust_028020,user28020@masked.com,9328097071,Commercial,A1,42.94,10221
328021,Cust_028021,user28021@masked.com,9328097072,Commercial,A1,45.98,10016
328022,Cust_028022,user28022@masked.com,9328097073,Residential,A1,7.23,10040
328023,Cust_028023,user28023@masked.com,9328097074,Residential,A1,6.49,10237
328024,Cust_028024,user28024@masked.com,9328097075,Residential,A1,7.86,10216
328025,Cust_028025,user28025@masked.com,9328097076,Residential,A2,4.07,10103
328026,Cust_028026,user28026@masked.com,9328097077,Residential,A1,3.45,10049
328027,Cust_028027,user28027@masked.com,9328097078,Residential,B1,3.66,10055
328028,Cust_028028,user28028@masked.com,9328097079,Residential,A1,4.08,10141
328029,Cust_028029,user28029@masked.com,9328097080,Residential,B2,9.2,10143
328030,Cust_028030,user28030@masked.com,9328097081,Residential,A1,8.24,10156
328031,Cust_028031,user28031@masked.com,9328097082,Residential,A2,8.66,10127
328032,Cust_028032,user28032@masked.com,9328097083,Residential,A2,6.83,10103
328033,Cust_028033,user28033@masked.com,9328097084,Residential,A2,4.46,10192
328034,Cust_028034,user28034@masked.com,9328097085,Commercial,A2,12.46,10027
328035,Cust_028035,user28035@masked.com,9328097086,Residential,A1,9.41,10088
328036,Cust_028036,user28036@masked.com,9328097087,Commercial,B1,38.82,10092
328037,Cust_028037,user28037@masked.com,9328097088,Residential,C1,2.31,10129
328038,Cust_028038,user28038@masked.com,9328097089,Residential,B1,9.42,10152
328039,Cust_028039,user28039@masked.com,9328097090,Residential,C1,4,10085
328040,Cust_028040,user28040@masked.com,9328097091,Residential,B2,9.41,10093
328041,Cust_028041,user28041@masked.com,9328097092,Residential,A2,9.74,10120
328042,Cust_028042,user28042@masked.com,9328097093,Industrial,A2,323.26,10017
328043,Cust_028043,user28043@masked.com,9328097094,Residential,A1,7.83,10225
328044,Cust_028044,user28044@masked.com,9328097095,Residential,A1,9.84,10217
328045,Cust_028045,user28045@masked.com,9328097096,Residential,B1,1.15,10017
328046,Cust_028046,user28046@masked.com,9328097097,Residential,A1,4.81,10169
328047,Cust_028047,user28047@masked.com,9328097098,Residential,A1,1.72,10031
328048,Cust_028048,user28048@masked.com,9328097099,Residential,B1,1.5,10051
328049,Cust_028049,user28049@masked.com,9328097100,Residential,A1,2.63,10128
328050,Cust_028050,user28050@masked.com,9328097101,Residential,B1,3.96,10016
328051,Cust_028051,user28051@masked.com,9328097102,Residential,A1,4.85,10077
328052,Cust_028052,user28052@masked.com,9328097103,Residential,A1,4.38,10094
328053,Cust_028053,user28053@masked.com,9328097104,Residential,A2,8.95,10173
328054,Cust_028054,user28054@masked.com,9328097105,Residential,B1,6.52,10126
328055,Cust_028055,user28055@masked.com,9328097106,Residential,C1,1.47,10119
328056,Cust_028056,user28056@masked.com,9328097107,Commercial,A1,13.41,10167
328057,Cust_028057,user28057@masked.com,9328097108,Residential,B1,8.18,10172
328058,Cust_028058,user28058@masked.com,9328097109,Residential,A1,7.88,10226
328059,Cust_028059,user28059@masked.com,9328097110,Residential,A2,9,10083
328060,Cust_028060,user28060@masked.com,9328097111,Residential,A1,7.39,10182
328061,Cust_028061,user28061@masked.com,9328097112,Residential,C1,9.15,10082
328062,Cust_028062,user28062@masked.com,9328097113,Residential,A2,2.3,10160
328063,Cust_028063,user28063@masked.com,9328097114,Commercial,A2,21.87,10013
328064,Cust_028064,user28064@masked.com,9328097115,Residential,C1,2.89,10130
328065,Cust_028065,user28065@masked.com,9328097116,Residential,A1,8.46,10117
328066,Cust_028066,user28066@masked.com,9328097117,Residential,A2,1.4,10202
328067,Cust_028067,user28067@masked.com,9328097118,Residential,A2,3.68,10068
328068,Cust_028068,user28068@masked.com,9328097119,Residential,A1,2.39,10204
328069,Cust_028069,user28069@masked.com,9328097120,Residential,A2,5.83,10071
328070,Cust_028070,user28070@masked.com,9328097121,Residential,A2,3.85,10204
328071,Cust_028071,user28071@masked.com,9328097122,Commercial,A1,33.28,10217
328072,Cust_028072,user28072@masked.com,9328097123,Residential,A1,4.57,10005
328073,Cust_028073,user28073@masked.com,9328097124,Residential,B1,9.49,10158
328074,Cust_028074,user28074@masked.com,9328097125,Residential,A2,4.26,10042
328075,Cust_028075,user28075@masked.com,9328097126,Residential,B1,5.93,10143
328076,Cust_028076,user28076@masked.com,9328097127,Residential,A1,4.84,10099
328077,Cust_028077,user28077@masked.com,9328097128,Residential,B2,1.41,10045
328078,Cust_028078,user28078@masked.com,9328097129,Commercial,A2,38.1,10154
328079,Cust_028079,user28079@masked.com,9328097130,Residential,A2,5.06,10066
328080,Cust_028080,user28080@masked.com,9328097131,Residential,B1,2.45,10212
328081,Cust_028081,user28081@masked.com,9328097132,Residential,A1,7.21,10039
328082,Cust_028082,user28082@masked.com,9328097133,Residential,C1,1.43,10001
328083,Cust_028083,user28083@masked.com,9328097134,Residential,B1,2.39,10121
328084,Cust_028084,user28084@masked.com,9328097135,Residential,A2,6.12,10008
328085,Cust_028085,user28085@masked.com,9328097136,Commercial,B1,31.68,10045
328086,Cust_028086,user28086@masked.com,9328097137,Residential,A2,4.06,10007
328087,Cust_028087,user28087@masked.com,9328097138,Residential,A1,9.7,10239
328088,Cust_028088,user28088@masked.com,9328097139,Residential,A2,3.28,10226
328089,Cust_028089,user28089@masked.com,9328097140,Residential,B1,2.7,10239
328090,Cust_028090,user28090@masked.com,9328097141,Residential,A1,2.93,10178
328091,Cust_028091,user28091@masked.com,9328097142,Residential,A2,8.98,10111
328092,Cust_028092,user28092@masked.com,9328097143,Residential,A2,3.63,10132
328093,Cust_028093,user28093@masked.com,9328097144,Residential,B2,8.44,10021
328094,Cust_028094,user28094@masked.com,9328097145,Residential,A2,8.58,10177
328095,Cust_028095,user28095@masked.com,9328097146,Residential,A2,6.75,10136
328096,Cust_028096,user28096@masked.com,9328097147,Residential,B1,9.98,10169
328097,Cust_028097,user28097@masked.com,9328097148,Residential,B1,4.76,10185
328098,Cust_028098,user28098@masked.com,9328097149,Industrial,A2,276.16,10063
328099,Cust_028099,user28099@masked.com,9328097150,Residential,A2,8.62,10141
328100,Cust_028100,user28100@masked.com,9328097151,Residential,A1,7.57,10203
328101,Cust_028101,user28101@masked.com,9328097152,Residential,A1,3.18,10166
328102,Cust_028102,user28102@masked.com,9328097153,Commercial,B1,18.15,10179
328103,Cust_028103,user28103@masked.com,9328097154,Residential,A2,7.82,10021
328104,Cust_028104,user28104@masked.com,9328097155,Commercial,A2,12.92,10132
328105,Cust_028105,user28105@masked.com,9328097156,Residential,A2,2.02,10088
328106,Cust_028106,user28106@masked.com,9328097157,Residential,A1,9.27,10116
328107,Cust_028107,user28107@masked.com,9328097158,Residential,B1,7.36,10162
328108,Cust_028108,user28108@masked.com,9328097159,Residential,A1,1.83,10069
328109,Cust_028109,user28109@masked.com,9328097160,Residential,A2,6.07,10177
328110,Cust_028110,user28110@masked.com,9328097161,Residential,B2,6.71,10057
328111,Cust_028111,user28111@masked.com,9328097162,Residential,A1,9.96,10239
328112,Cust_028112,user28112@masked.com,9328097163,Residential,A1,6.71,10111
328113,Cust_028113,user28113@masked.com,9328097164,Residential,B2,2.08,10048
328114,Cust_028114,user28114@masked.com,9328097165,Residential,A1,1.89,10178
328115,Cust_028115,user28115@masked.com,9328097166,Residential,A1,7.88,10118
328116,Cust_028116,user28116@masked.com,9328097167,Commercial,A2,33,10074
328117,Cust_028117,user28117@masked.com,9328097168,Residential,A1,4.13,10219
328118,Cust_028118,user28118@masked.com,9328097169,Residential,A1,3.47,10024
328119,Cust_028119,user28119@masked.com,9328097170,Residential,A2,5.72,10112
328120,Cust_028120,user28120@masked.com,9328097171,Residential,B2,4.45,10083
328121,Cust_028121,user28121@masked.com,9328097172,Residential,A2,3.18,10199
328122,Cust_028122,user28122@masked.com,9328097173,Residential,A1,6.48,10043
328123,Cust_028123,user28123@masked.com,9328097174,Residential,B1,4.3,10147
328124,Cust_028124,user28124@masked.com,9328097175,Industrial,B2,468.49,10108
328125,Cust_028125,user28125@masked.com,9328097176,Commercial,B1,40.8,10221
328126,Cust_028126,user28126@masked.com,9328097177,Residential,A2,7.28,10150
328127,Cust_028127,user28127@masked.com,9328097178,Residential,B1,4.87,10109
328128,Cust_028128,user28128@masked.com,9328097179,Residential,A2,1.82,10144
328129,Cust_028129,user28129@masked.com,9328097180,Residential,A1,2.98,10160
328130,Cust_028130,user28130@masked.com,9328097181,Residential,A2,5.19,10116
328131,Cust_028131,user28131@masked.com,9328097182,Residential,A2,6.14,10217
328132,Cust_028132,user28132@masked.com,9328097183,Residential,B2,1.56,10043
328133,Cust_028133,user28133@masked.com,9328097184,Residential,A1,3.95,10009
328134,Cust_028134,user28134@masked.com,9328097185,Industrial,A2,283.94,10021
328135,Cust_028135,user28135@masked.com,9328097186,Residential,A2,7.01,10105
328136,Cust_028136,user28136@masked.com,9328097187,Commercial,A2,33.89,10048
328137,Cust_028137,user28137@masked.com,9328097188,Residential,A2,1.93,10234
328138,Cust_028138,user28138@masked.com,9328097189,Residential,A1,3.06,10002
328139,Cust_028139,user28139@masked.com,9328097190,Residential,A1,1.78,10239
328140,Cust_028140,user28140@masked.com,9328097191,Industrial,A1,88.48,10067
328141,Cust_028141,user28141@masked.com,9328097192,Residential,A2,8.04,10152
328142,Cust_028142,user28142@masked.com,9328097193,Residential,B2,3.98,10160
328143,Cust_028143,user28143@masked.com,9328097194,Residential,A2,2.05,10196
328144,Cust_028144,user28144@masked.com,9328097195,Residential,A1,7.52,10060
328145,Cust_028145,user28145@masked.com,9328097196,Residential,A1,7.43,10122
328146,Cust_028146,user28146@masked.com,9328097197,Residential,A1,4.02,10137
328147,Cust_028147,user28147@masked.com,9328097198,Residential,B1,7.56,10072
328148,Cust_028148,user28148@masked.com,9328097199,Residential,A1,7,10117
328149,Cust_028149,user28149@masked.com,9328097200,Residential,A2,3.4,10136
328150,Cust_028150,user28150@masked.com,9328097201,Residential,A1,9.03,10117
328151,Cust_028151,user28151@masked.com,9328097202,Residential,A2,5.82,10155
328152,Cust_028152,user28152@masked.com,9328097203,Residential,A2,4.99,10108
328153,Cust_028153,user28153@masked.com,9328097204,Residential,A1,9.46,10016
328154,Cust_028154,user28154@masked.com,9328097205,Residential,A1,2.96,10218
328155,Cust_028155,user28155@masked.com,9328097206,Residential,A2,3.22,10061
328156,Cust_028156,user28156@masked.com,9328097207,Residential,A2,2.87,10182
328157,Cust_028157,user28157@masked.com,9328097208,Residential,A1,1.92,10118
328158,Cust_028158,user28158@masked.com,9328097209,Residential,A2,2.45,10219
328159,Cust_028159,user28159@masked.com,9328097210,Residential,B1,3.16,10224
328160,Cust_028160,user28160@masked.com,9328097211,Residential,A2,7.83,10182
328161,Cust_028161,user28161@masked.com,9328097212,Residential,A1,5.33,10047
328162,Cust_028162,user28162@masked.com,9328097213,Residential,A1,2.05,10190
328163,Cust_028163,user28163@masked.com,9328097214,Residential,A2,5.01,10059
328164,Cust_028164,user28164@masked.com,9328097215,Residential,A1,1.08,10213
328165,Cust_028165,user28165@masked.com,9328097216,Residential,A2,6.05,10052
328166,Cust_028166,user28166@masked.com,9328097217,Residential,B1,1.84,10017
328167,Cust_028167,user28167@masked.com,9328097218,Residential,A1,9,10126
328168,Cust_028168,user28168@masked.com,9328097219,Residential,B1,7.86,10212
328169,Cust_028169,user28169@masked.com,9328097220,Residential,C1,4,10234
328170,Cust_028170,user28170@masked.com,9328097221,Residential,A1,2.09,10195
328171,Cust_028171,user28171@masked.com,9328097222,Residential,A2,9.91,10023
328172,Cust_028172,user28172@masked.com,9328097223,Residential,A2,2.04,10239
328173,Cust_028173,user28173@masked.com,9328097224,Residential,A2,3.47,10018
328174,Cust_028174,user28174@masked.com,9328097225,Commercial,A2,41.74,10014
328175,Cust_028175,user28175@masked.com,9328097226,Residential,A1,4.11,10108
328176,Cust_028176,user28176@masked.com,9328097227,Residential,A1,7.2,10174
328177,Cust_028177,user28177@masked.com,9328097228,Residential,A2,1.82,10061
328178,Cust_028178,user28178@masked.com,9328097229,Residential,B1,1.51,10228
328179,Cust_028179,user28179@masked.com,9328097230,Commercial,A2,12.67,10217
328180,Cust_028180,user28180@masked.com,9328097231,Residential,A1,8.23,10014
328181,Cust_028181,user28181@masked.com,9328097232,Commercial,A1,24.8,10116
328182,Cust_028182,user28182@masked.com,9328097233,Industrial,B1,480.54,10020
328183,Cust_028183,user28183@masked.com,9328097234,Commercial,A1,25.32,10083
328184,Cust_028184,user28184@masked.com,9328097235,Residential,A1,8.07,10190
328185,Cust_028185,user28185@masked.com,9328097236,Residential,A2,6.73,10130
328186,Cust_028186,user28186@masked.com,9328097237,Residential,C1,1.88,10225
328187,Cust_028187,user28187@masked.com,9328097238,Residential,B1,2.32,10012
328188,Cust_028188,user28188@masked.com,9328097239,Residential,A2,4.85,10062
328189,Cust_028189,user28189@masked.com,9328097240,Residential,A2,3.16,10099
328190,Cust_028190,user28190@masked.com,9328097241,Residential,A1,8.91,10081
328191,Cust_028191,user28191@masked.com,9328097242,Residential,A2,3.34,10008
328192,Cust_028192,user28192@masked.com,9328097243,Residential,A1,1.22,10164
328193,Cust_028193,user28193@masked.com,9328097244,Residential,A1,4.08,10117
328194,Cust_028194,user28194@masked.com,9328097245,Residential,A2,4.82,10183
328195,Cust_028195,user28195@masked.com,9328097246,Residential,A1,7.84,10044
328196,Cust_028196,user28196@masked.com,9328097247,Residential,A2,6.84,10004
328197,Cust_028197,user28197@masked.com,9328097248,Residential,A2,6.77,10075
328198,Cust_028198,user28198@masked.com,9328097249,Residential,B1,8.31,10146
328199,Cust_028199,user28199@masked.com,9328097250,Residential,A2,6.28,10199
328200,Cust_028200,user28200@masked.com,9328097251,Residential,B1,9,10137
328201,Cust_028201,user28201@masked.com,9328097252,Residential,A1,1.39,10192
328202,Cust_028202,user28202@masked.com,9328097253,Residential,A2,3.33,10229
328203,Cust_028203,user28203@masked.com,9328097254,Commercial,A1,36.05,10237
328204,Cust_028204,user28204@masked.com,9328097255,Residential,A1,7.24,10018
328205,Cust_028205,user28205@masked.com,9328097256,Commercial,A2,25.13,10072
328206,Cust_028206,user28206@masked.com,9328097257,Residential,A2,3.65,10139
328207,Cust_028207,user28207@masked.com,9328097258,Residential,A1,3.06,10155
328208,Cust_028208,user28208@masked.com,9328097259,Commercial,A1,17.67,10123
328209,Cust_028209,user28209@masked.com,9328097260,Commercial,A2,41.02,10002
328210,Cust_028210,user28210@masked.com,9328097261,Residential,A1,9.54,10168
328211,Cust_028211,user28211@masked.com,9328097262,Residential,A2,9.47,10099
328212,Cust_028212,user28212@masked.com,9328097263,Residential,A1,3.02,10143
328213,Cust_028213,user28213@masked.com,9328097264,Residential,A2,2.14,10172
328214,Cust_028214,user28214@masked.com,9328097265,Residential,B2,6.43,10201
328215,Cust_028215,user28215@masked.com,9328097266,Residential,A2,8.07,10183
328216,Cust_028216,user28216@masked.com,9328097267,Residential,C1,2.54,10013
328217,Cust_028217,user28217@masked.com,9328097268,Industrial,A1,69.23,10235
328218,Cust_028218,user28218@masked.com,9328097269,Residential,A2,7.72,10149
328219,Cust_028219,user28219@masked.com,9328097270,Residential,A2,4.51,10173
328220,Cust_028220,user28220@masked.com,9328097271,Residential,A1,1.35,10207
328221,Cust_028221,user28221@masked.com,9328097272,Residential,A1,8.83,10144
328222,Cust_028222,user28222@masked.com,9328097273,Residential,B2,5.31,10214
328223,Cust_028223,user28223@masked.com,9328097274,Residential,B2,8.83,10145
328224,Cust_028224,user28224@masked.com,9328097275,Residential,A1,1.12,10011
328225,Cust_028225,user28225@masked.com,9328097276,Residential,A2,5.76,10056
328226,Cust_028226,user28226@masked.com,9328097277,Residential,A2,3.91,10067
328227,Cust_028227,user28227@masked.com,9328097278,Commercial,A2,31.51,10149
328228,Cust_028228,user28228@masked.com,9328097279,Residential,B1,7.82,10208
328229,Cust_028229,user28229@masked.com,9328097280,Commercial,A2,49.15,10161
328230,Cust_028230,user28230@masked.com,9328097281,Commercial,B1,44.33,10154
328231,Cust_028231,user28231@masked.com,9328097282,Residential,A2,5.08,10054
328232,Cust_028232,user28232@masked.com,9328097283,Commercial,A2,16.85,10195
328233,Cust_028233,user28233@masked.com,9328097284,Residential,B1,5.02,10231
328234,Cust_028234,user28234@masked.com,9328097285,Commercial,A2,20.13,10211
328235,Cust_028235,user28235@masked.com,9328097286,Residential,A2,3.51,10176
328236,Cust_028236,user28236@masked.com,9328097287,Industrial,A1,446.84,10157
328237,Cust_028237,user28237@masked.com,9328097288,Residential,A1,3.32,10010
328238,Cust_028238,user28238@masked.com,9328097289,Residential,B2,8.23,10197
328239,Cust_028239,user28239@masked.com,9328097290,Residential,B2,7.75,10134
328240,Cust_028240,user28240@masked.com,9328097291,Residential,A2,1.77,10005
328241,Cust_028241,user28241@masked.com,9328097292,Residential,A1,3.35,10196
328242,Cust_028242,user28242@masked.com,9328097293,Residential,A1,4.24,10026
328243,Cust_028243,user28243@masked.com,9328097294,Residential,B1,7.71,10050
328244,Cust_028244,user28244@masked.com,9328097295,Residential,A2,7.46,10030
328245,Cust_028245,user28245@masked.com,9328097296,Commercial,A1,25.82,10222
328246,Cust_028246,user28246@masked.com,9328097297,Residential,A2,7.25,10160
328247,Cust_028247,user28247@masked.com,9328097298,Residential,C1,1.77,10218
328248,Cust_028248,user28248@masked.com,9328097299,Residential,A2,9.83,10101
328249,Cust_028249,user28249@masked.com,9328097300,Residential,A2,5.08,10029
328250,Cust_028250,user28250@masked.com,9328097301,Residential,A2,2.73,10166
328251,Cust_028251,user28251@masked.com,9328097302,Residential,A2,4.65,10052
328252,Cust_028252,user28252@masked.com,9328097303,Residential,A2,1.02,10109
328253,Cust_028253,user28253@masked.com,9328097304,Residential,A2,8.06,10019
328254,Cust_028254,user28254@masked.com,9328097305,Residential,A1,4.36,10055
328255,Cust_028255,user28255@masked.com,9328097306,Residential,B1,3.29,10006
328256,Cust_028256,user28256@masked.com,9328097307,Residential,C1,7.8,10180
328257,Cust_028257,user28257@masked.com,9328097308,Residential,A2,1.35,10110
328258,Cust_028258,user28258@masked.com,9328097309,Residential,A2,1.07,10033
328259,Cust_028259,user28259@masked.com,9328097310,Residential,A2,1.47,10062
328260,Cust_028260,user28260@masked.com,9328097311,Residential,B1,1.25,10236
328261,Cust_028261,user28261@masked.com,9328097312,Residential,A1,2.49,10221
328262,Cust_028262,user28262@masked.com,9328097313,Residential,A1,3.72,10177
328263,Cust_028263,user28263@masked.com,9328097314,Residential,A2,3.55,10104
